timestamp,battery_pct,system_load_w,battery_charge_w,total_in_w,plug_a,charger_temp_note
18:10:02,80,91.4,0.0,91.4,0.00,
18:10:03,80,91.4,0.0,91.4,0.00,
18:10:04,80,91.4,0.0,91.4,0.00,
18:10:05,80,91.4,0.0,91.4,0.00,
18:10:06,80,91.4,0.0,91.4,0.00,
18:10:07,80,91.4,0.0,91.4,0.00,
18:10:08,80,91.4,0.0,91.4,0.00,
18:10:09,80,91.4,0.0,91.4,0.00,
18:10:10,80,91.4,0.0,91.4,0.00,
18:10:11,80,91.4,0.0,91.4,0.00,
18:10:12,80,91.4,0.0,91.4,0.00,
18:10:13,80,91.4,0.0,91.4,0.00,
18:10:14,80,91.4,0.0,91.4,0.00,
18:10:15,80,91.4,0.0,91.4,0.00,
18:10:16,80,91.4,0.0,91.4,0.00,
18:10:17,80,91.4,0.0,91.4,0.00,
18:10:18,80,91.4,0.0,91.4,0.00,
18:10:19,80,91.4,0.0,91.4,0.00,
18:10:20,80,91.4,0.0,91.4,0.00,
18:10:21,80,91.4,0.0,91.4,0.00,
18:10:22,80,91.4,0.0,91.4,0.00,
18:10:23,80,91.4,0.0,91.4,0.00,
18:10:24,80,91.4,0.0,91.4,0.00,
18:10:25,80,91.4,0.0,91.4,0.00,
18:10:26,80,91.4,0.0,91.4,0.00,
18:10:27,80,91.4,0.0,91.4,0.00,
18:10:28,80,91.4,0.0,91.4,0.00,
18:10:29,80,91.4,0.0,91.4,0.00,
18:10:30,80,91.4,0.0,91.4,0.00,
18:10:31,80,91.4,0.0,91.4,0.00,
18:10:32,80,91.4,0.0,91.4,0.00,
18:10:33,80,91.4,0.0,91.4,0.00,
18:10:34,80,91.4,0.0,91.4,0.00,
18:10:35,80,91.4,0.0,91.4,0.00,
18:10:36,80,91.4,0.0,91.4,0.00,
18:10:37,80,91.4,0.0,91.4,0.00,
18:10:38,80,91.4,0.0,91.4,0.00,
18:10:39,80,91.4,0.0,91.4,0.00,
18:10:40,80,91.4,0.0,91.4,0.00,
18:10:42,80,91.4,0.0,91.4,0.00,
18:10:43,80,91.4,0.0,91.4,0.00,
18:10:44,80,91.4,0.0,91.4,0.00,
18:10:45,80,91.4,0.0,91.4,0.00,
18:10:46,80,91.4,0.0,91.4,0.00,
18:10:47,80,91.4,0.0,91.4,0.00,
18:10:48,80,91.4,0.0,91.4,0.00,
18:10:49,80,91.4,0.0,91.4,0.00,
18:10:50,80,91.4,0.0,91.4,0.00,
18:10:51,80,91.4,0.0,91.4,0.00,
18:10:52,80,91.4,0.0,91.4,0.00,
18:10:53,80,91.4,0.0,91.4,0.00,
18:10:54,80,91.4,0.0,91.4,0.00,
18:10:55,80,91.4,0.0,91.4,0.00,
18:10:56,80,91.4,0.0,91.4,0.00,
18:10:57,80,91.4,0.0,91.4,0.00,
18:10:58,80,91.4,0.0,91.4,0.00,
18:10:59,80,91.4,0.0,91.4,0.00,
18:11:00,80,91.4,0.0,91.4,0.00,
18:11:01,80,91.4,0.0,91.4,0.00,
18:11:02,80,91.4,0.0,91.4,0.00,
18:11:03,80,91.4,0.0,91.4,0.00,
18:11:04,80,91.4,0.0,91.4,0.00,
18:11:05,80,91.4,0.0,91.4,0.00,
18:11:06,80,91.4,0.0,91.4,0.00,
18:11:07,80,91.4,0.0,91.4,0.00,
18:11:08,80,91.4,0.0,91.4,0.00,
18:11:09,80,91.4,0.0,91.4,0.00,
18:11:10,80,91.4,0.0,91.4,0.00,
18:11:11,80,91.4,0.0,91.4,0.00,
18:11:12,80,91.4,0.0,91.4,0.00,
18:11:13,80,91.4,0.0,91.4,0.00,
18:11:14,80,91.4,0.0,91.4,0.00,
18:11:15,80,91.4,0.0,91.4,0.00,
18:11:16,80,91.4,0.0,91.4,0.00,
18:11:17,80,91.4,0.0,91.4,0.00,
18:11:18,80,91.4,0.0,91.4,0.00,
18:11:19,80,91.4,0.0,91.4,0.00,
18:11:20,80,91.4,0.0,91.4,0.00,
18:11:21,80,91.4,0.0,91.4,0.00,
18:11:22,80,91.4,0.0,91.4,0.00,
18:11:23,80,91.4,0.0,91.4,0.00,
18:11:24,80,91.4,0.0,91.4,0.00,
18:11:25,80,91.4,0.0,91.4,0.00,
18:11:26,80,91.4,0.0,91.4,0.00,
18:11:27,80,91.4,0.0,91.4,0.00,
18:11:28,80,91.4,0.0,91.4,0.00,
18:11:29,80,91.4,0.0,91.4,0.00,
18:11:30,80,91.4,0.0,91.4,0.00,
18:11:32,80,91.4,0.0,91.4,0.00,
18:11:33,80,91.4,0.0,91.4,0.00,
18:11:34,80,91.4,0.0,91.4,0.00,
18:11:35,80,91.4,0.0,91.4,0.00,
18:11:36,80,91.4,0.0,91.4,0.00,
18:11:37,80,91.4,0.0,91.4,0.00,
18:11:38,80,91.4,0.0,91.4,0.00,
18:11:39,80,91.4,0.0,91.4,0.00,
18:11:40,80,91.4,0.0,91.4,0.00,
18:11:41,80,91.4,0.0,91.4,0.00,
18:11:42,80,91.4,0.0,91.4,0.00,
18:11:43,80,91.4,0.0,91.4,0.00,
18:11:44,80,91.4,0.0,91.4,0.00,
18:11:45,80,91.4,0.0,91.4,0.00,
18:11:46,80,91.4,0.0,91.4,0.00,
18:11:47,80,91.4,0.0,91.4,0.00,
18:11:48,80,91.4,0.0,91.4,0.00,
18:11:49,80,91.4,0.0,91.4,0.00,
18:11:50,80,91.4,0.0,91.4,0.00,
18:11:51,80,90.9,0.0,90.9,0.00,
18:11:52,80,90.9,0.0,90.9,0.00,
18:11:53,80,90.9,0.0,90.9,0.00,
18:11:54,80,90.9,0.0,90.9,0.00,
18:11:55,80,90.9,0.0,90.9,0.00,
18:11:56,80,90.9,0.0,90.9,0.00,
18:11:57,80,90.9,0.0,90.9,0.00,
18:11:58,80,90.9,0.0,90.9,0.00,
18:11:59,80,90.9,0.0,90.9,0.00,
18:12:00,80,90.9,0.0,90.9,0.00,
18:12:01,80,90.9,0.0,90.9,0.00,
18:12:02,80,90.9,0.0,90.9,0.00,
18:12:03,80,90.9,0.0,90.9,0.00,
18:12:04,80,90.9,0.0,90.9,0.00,
18:12:05,80,90.9,0.0,90.9,0.00,
18:12:06,80,90.9,0.0,90.9,0.00,
18:12:07,80,90.9,0.0,90.9,0.00,
18:12:08,80,90.9,0.0,90.9,0.00,
18:12:09,80,90.9,0.0,90.9,0.00,
18:12:10,80,90.9,0.0,90.9,0.00,
18:12:11,80,90.9,0.0,90.9,0.00,
18:12:12,80,90.9,0.0,90.9,0.00,
18:12:13,80,90.9,0.0,90.9,0.00,
18:12:14,80,90.9,0.0,90.9,0.00,
18:12:15,80,90.9,0.0,90.9,0.00,
18:12:16,80,90.9,0.0,90.9,0.00,
18:12:17,80,90.9,0.0,90.9,0.00,
18:12:18,80,90.9,0.0,90.9,0.00,
18:12:19,80,90.9,0.0,90.9,0.00,
18:12:20,80,90.9,0.0,90.9,0.00,
18:12:22,80,90.9,0.0,90.9,0.00,
18:12:23,80,90.9,0.0,90.9,0.00,
18:12:24,80,90.9,0.0,90.9,0.00,
18:12:25,80,90.9,0.0,90.9,0.00,
18:12:26,80,90.9,0.0,90.9,0.00,
18:12:27,80,90.9,0.0,90.9,0.00,
18:12:28,80,90.9,0.0,90.9,0.00,
18:12:29,80,90.9,0.0,90.9,0.00,
18:12:30,80,90.9,0.0,90.9,0.00,
18:12:31,80,90.9,0.0,90.9,0.00,
18:12:32,80,90.9,0.0,90.9,0.00,
18:12:33,80,90.9,0.0,90.9,0.00,
18:12:34,80,90.9,0.0,90.9,0.00,
18:12:35,80,90.9,0.0,90.9,0.00,
18:12:36,80,90.9,0.0,90.9,0.00,
18:12:37,80,90.9,0.0,90.9,0.00,
18:12:38,80,90.9,0.0,90.9,0.00,
18:12:39,80,90.9,0.0,90.9,0.00,
18:12:40,80,90.9,0.0,90.9,0.00,
18:12:41,80,90.9,0.0,90.9,0.00,
18:12:42,80,90.9,0.0,90.9,0.00,
18:12:43,80,90.9,0.0,90.9,0.00,
18:12:44,80,90.9,0.0,90.9,0.00,
18:12:45,80,90.9,0.0,90.9,0.00,
18:12:46,80,90.9,0.0,90.9,0.00,
18:12:47,80,90.9,0.0,90.9,0.00,
18:12:48,80,90.9,0.0,90.9,0.00,
18:12:49,80,90.9,0.0,90.9,0.00,
18:12:50,80,90.9,0.0,90.9,0.00,
18:12:51,80,93.0,0.0,93.0,0.00,
18:12:52,80,93.0,0.0,93.0,0.00,
18:12:53,80,93.0,0.0,93.0,0.00,
18:12:54,80,93.0,0.0,93.0,0.00,
18:12:55,80,93.0,0.0,93.0,0.00,
18:12:56,80,93.0,0.0,93.0,0.00,
18:12:57,80,93.0,0.0,93.0,0.00,
18:12:58,80,93.0,0.0,93.0,0.00,
18:12:59,80,93.0,0.0,93.0,0.00,
18:13:00,80,93.0,0.0,93.0,0.00,
18:13:01,80,93.0,0.0,93.0,0.00,
18:13:02,80,93.0,0.0,93.0,0.00,
18:13:03,80,93.0,0.0,93.0,0.00,
18:13:05,80,93.0,0.0,93.0,0.00,
18:13:06,80,93.0,0.0,93.0,0.00,
18:13:07,80,93.0,0.0,93.0,0.00,
18:13:08,80,93.0,0.0,93.0,0.00,
18:13:09,80,93.0,0.0,93.0,0.00,
18:13:10,80,93.0,0.0,93.0,0.00,
18:13:11,80,93.0,0.0,93.0,0.00,
18:13:12,80,93.0,0.0,93.0,0.00,
18:13:13,80,93.0,0.0,93.0,0.00,
18:13:14,80,93.0,0.0,93.0,0.00,
18:13:15,80,93.0,0.0,93.0,0.00,
18:13:16,80,93.0,0.0,93.0,0.00,
18:13:17,80,93.0,0.0,93.0,0.00,
18:13:18,80,93.0,0.0,93.0,0.00,
18:13:19,80,93.0,0.0,93.0,0.00,
18:13:20,80,93.0,0.0,93.0,0.00,
18:13:21,80,93.0,0.0,93.0,0.00,
18:13:22,80,93.0,0.0,93.0,0.00,
18:13:23,80,93.0,0.0,93.0,0.00,
18:13:24,80,93.0,0.0,93.0,0.00,
18:13:25,80,93.0,0.0,93.0,0.00,
18:13:26,80,93.0,0.0,93.0,0.00,
18:13:27,80,93.0,0.0,93.0,0.00,
18:13:28,80,93.0,0.0,93.0,0.00,
18:13:29,80,93.0,0.0,93.0,0.00,
18:13:30,80,93.0,0.0,93.0,0.00,
18:13:31,80,93.0,0.0,93.0,0.00,
18:13:32,80,93.0,0.0,93.0,0.00,
18:13:33,80,93.0,0.0,93.0,0.00,
18:13:34,80,93.0,0.0,93.0,0.00,
18:13:35,80,93.0,0.0,93.0,0.00,
18:13:36,80,93.0,0.0,93.0,0.00,
18:13:37,80,93.0,0.0,93.0,0.00,
18:13:38,80,93.0,0.0,93.0,0.00,
18:13:39,80,93.0,0.0,93.0,0.00,
18:13:40,80,93.0,0.0,93.0,0.00,
18:13:41,80,93.0,0.0,93.0,0.00,
18:13:42,80,93.0,0.0,93.0,0.00,
18:13:43,80,93.0,0.0,93.0,0.00,
18:13:44,80,93.0,0.0,93.0,0.00,
18:13:45,80,93.0,0.0,93.0,0.00,
18:13:47,80,93.0,0.0,93.0,0.00,
18:13:48,80,93.0,0.0,93.0,0.00,
18:13:49,80,93.0,0.0,93.0,0.00,
18:13:50,80,93.0,0.0,93.0,0.00,
18:13:51,80,95.7,0.0,95.7,0.00,
18:13:52,80,95.7,0.0,95.7,0.00,
18:13:53,80,95.7,0.0,95.7,0.00,
18:13:54,80,95.7,0.0,95.7,0.00,
18:13:55,80,95.7,0.0,95.7,0.00,
18:13:56,80,95.7,0.0,95.7,0.00,
18:13:57,80,95.7,0.0,95.7,0.00,
18:13:58,80,95.7,0.0,95.7,0.00,
18:13:59,80,95.7,0.0,95.7,0.00,
18:14:00,80,95.7,0.0,95.7,0.00,
18:14:01,80,95.7,0.0,95.7,0.00,
18:14:02,80,95.7,0.0,95.7,0.00,
18:14:03,80,95.7,0.0,95.7,0.00,
18:14:04,80,95.7,0.0,95.7,0.00,
18:14:05,80,95.7,0.0,95.7,0.00,
18:14:06,80,95.7,0.0,95.7,0.00,
18:14:07,80,95.7,0.0,95.7,0.00,
18:14:08,80,95.7,0.0,95.7,0.00,
18:14:09,80,95.7,0.0,95.7,0.00,
18:14:10,80,95.7,0.0,95.7,0.00,
18:14:11,80,95.7,0.0,95.7,0.00,
18:14:12,80,95.7,0.0,95.7,0.00,
18:14:13,80,95.7,0.0,95.7,0.00,
18:14:14,80,95.7,0.0,95.7,0.00,
18:14:15,80,95.7,0.0,95.7,0.00,
18:14:16,80,95.7,0.0,95.7,0.00,
18:14:17,80,95.7,0.0,95.7,0.00,
18:14:18,80,95.7,0.0,95.7,0.00,
18:14:19,80,95.7,0.0,95.7,0.00,
18:14:20,80,95.7,0.0,95.7,0.00,
18:14:21,80,95.7,0.0,95.7,0.00,
18:14:22,80,95.7,0.0,95.7,0.00,
18:14:23,80,95.7,0.0,95.7,0.00,
18:14:24,80,95.7,0.0,95.7,0.00,
18:14:25,80,95.7,0.0,95.7,0.00,
18:14:26,80,95.7,0.0,95.7,0.00,
18:14:27,80,95.7,0.0,95.7,0.00,
18:14:29,80,95.7,0.0,95.7,0.00,
18:14:30,80,95.7,0.0,95.7,0.00,
18:14:31,80,95.7,0.0,95.7,0.00,
18:14:32,80,95.7,0.0,95.7,0.00,
18:14:33,80,95.7,0.0,95.7,0.00,
18:14:34,80,95.7,0.0,95.7,0.00,
18:14:35,80,95.7,0.0,95.7,0.00,
18:14:36,80,95.7,0.0,95.7,0.00,
18:14:37,80,95.7,0.0,95.7,0.00,
18:14:38,80,95.7,0.0,95.7,0.00,
18:14:39,80,95.7,0.0,95.7,0.00,
18:14:40,80,95.7,0.0,95.7,0.00,
18:14:41,80,95.7,0.0,95.7,0.00,
18:14:42,80,95.7,0.0,95.7,0.00,
18:14:43,80,95.7,0.0,95.7,0.00,
18:14:44,80,95.7,0.0,95.7,0.00,
18:14:45,80,95.7,0.0,95.7,0.00,
18:14:46,80,95.7,0.0,95.7,0.00,
18:14:47,80,95.7,0.0,95.7,0.00,
18:14:48,80,95.7,0.0,95.7,0.00,
18:14:49,80,95.7,0.0,95.7,0.00,
18:14:50,80,95.7,0.0,95.7,0.00,
18:14:51,80,92.8,0.0,92.8,0.00,
18:14:52,80,92.8,0.0,92.8,0.00,
18:14:53,80,92.8,0.0,92.8,0.00,
18:14:54,80,92.8,0.0,92.8,0.00,
18:14:55,80,92.8,0.0,92.8,0.00,
18:14:56,80,92.8,0.0,92.8,0.00,
18:14:57,80,92.8,0.0,92.8,0.00,
18:14:58,80,92.8,0.0,92.8,0.00,
18:14:59,80,92.8,0.0,92.8,0.00,
18:15:00,80,92.8,0.0,92.8,0.00,
18:15:01,80,92.8,0.0,92.8,0.00,
18:15:02,80,92.8,0.0,92.8,0.00,
18:15:03,80,92.8,0.0,92.8,0.00,
18:15:04,80,92.8,0.0,92.8,0.00,
18:15:05,80,92.8,0.0,92.8,0.00,
18:15:06,80,92.8,0.0,92.8,0.00,
18:15:07,80,92.8,0.0,92.8,0.00,
18:15:08,80,92.8,0.0,92.8,0.00,
18:15:09,80,92.8,0.0,92.8,0.00,
18:15:10,80,92.8,0.0,92.8,0.00,
18:15:12,80,92.8,0.0,92.8,0.00,
18:15:13,80,92.8,0.0,92.8,0.00,
18:15:14,80,92.8,0.0,92.8,0.00,
18:15:15,80,92.8,0.0,92.8,0.00,
18:15:16,80,92.8,0.0,92.8,0.00,
18:15:17,80,92.8,0.0,92.8,0.00,
18:15:18,80,92.8,0.0,92.8,0.00,
18:15:19,80,92.8,0.0,92.8,0.00,
18:15:20,80,92.8,0.0,92.8,0.00,
18:15:21,80,92.8,0.0,92.8,0.00,
18:15:22,80,92.8,0.0,92.8,0.00,
18:15:23,80,92.8,0.0,92.8,0.00,
18:15:24,80,92.8,0.0,92.8,0.00,
18:15:25,80,92.8,0.0,92.8,0.00,
18:15:26,80,92.8,0.0,92.8,0.00,
18:15:27,80,92.8,0.0,92.8,0.00,
18:15:28,80,92.8,0.0,92.8,0.00,
18:15:29,80,92.8,0.0,92.8,0.00,
18:15:30,80,92.8,0.0,92.8,0.00,
18:15:31,80,92.8,0.0,92.8,0.00,
18:15:32,80,92.8,0.0,92.8,0.00,
18:15:33,80,92.8,0.0,92.8,0.00,
18:15:34,80,92.8,0.0,92.8,0.00,
18:15:35,80,92.8,0.0,92.8,0.00,
18:15:36,80,92.8,0.0,92.8,0.00,
18:15:37,80,92.8,0.0,92.8,0.00,
18:15:38,80,92.8,0.0,92.8,0.00,
18:15:39,80,92.8,0.0,92.8,0.00,
18:15:40,80,92.8,0.0,92.8,0.00,
18:15:41,80,92.8,0.0,92.8,0.00,
18:15:42,80,92.8,0.0,92.8,0.00,
18:15:43,80,92.8,0.0,92.8,0.00,
18:15:44,80,92.8,0.0,92.8,0.00,
18:15:45,80,92.8,0.0,92.8,0.00,
18:15:46,80,92.8,0.0,92.8,0.00,
18:15:47,80,92.8,0.0,92.8,0.00,
18:15:48,80,92.8,0.0,92.8,0.00,
18:15:49,80,92.8,0.0,92.8,0.00,
18:15:50,80,92.8,0.0,92.8,0.00,
18:15:51,80,93.4,0.0,93.4,0.00,
18:15:52,80,93.4,0.0,93.4,0.00,
18:15:53,80,93.4,0.0,93.4,0.00,
18:15:55,80,93.4,0.0,93.4,0.00,
18:15:56,80,93.4,0.0,93.4,0.00,
18:15:57,80,93.4,0.0,93.4,0.00,
18:15:58,80,93.4,0.0,93.4,0.00,
18:15:59,80,93.4,0.0,93.4,0.00,
18:16:00,80,93.4,0.0,93.4,0.00,
18:16:01,80,93.4,0.0,93.4,0.00,
18:16:02,80,93.4,0.0,93.4,0.00,
18:16:03,80,93.4,0.0,93.4,0.00,
18:16:04,80,93.4,0.0,93.4,0.00,
18:16:05,80,93.4,0.0,93.4,0.00,
18:16:06,80,93.4,0.0,93.4,0.00,
18:16:07,80,93.4,0.0,93.4,0.00,
18:16:08,80,93.4,0.0,93.4,0.00,
18:16:09,80,93.4,0.0,93.4,0.00,
18:16:10,80,93.4,0.0,93.4,0.00,
18:16:11,80,93.4,0.0,93.4,0.00,
18:16:12,80,93.4,0.0,93.4,0.00,
18:16:13,80,93.4,0.0,93.4,0.00,
18:16:14,80,93.4,0.0,93.4,0.00,
18:16:15,80,93.4,0.0,93.4,0.00,
18:16:16,80,93.4,0.0,93.4,0.00,
18:16:17,80,93.4,0.0,93.4,0.00,
18:16:18,80,93.4,0.0,93.4,0.00,
18:16:19,80,93.4,0.0,93.4,0.00,
18:16:20,80,93.4,0.0,93.4,0.00,
18:16:21,80,93.4,0.0,93.4,0.00,
18:16:22,80,93.4,0.0,93.4,0.00,
18:16:23,80,93.4,0.0,93.4,0.00,
18:16:24,80,93.4,0.0,93.4,0.00,
18:16:25,80,93.4,0.0,93.4,0.00,
18:16:26,80,93.4,0.0,93.4,0.00,
18:16:27,80,93.4,0.0,93.4,0.00,
18:16:28,80,93.4,0.0,93.4,0.00,
18:16:29,80,93.4,0.0,93.4,0.00,
18:16:30,80,93.4,0.0,93.4,0.00,
18:16:31,80,93.4,0.0,93.4,0.00,
18:16:32,80,93.4,0.0,93.4,0.00,
18:16:33,80,93.4,0.0,93.4,0.00,
18:16:34,80,93.4,0.0,93.4,0.00,
18:16:35,80,93.4,0.0,93.4,0.00,
18:16:36,80,93.4,0.0,93.4,0.00,
18:16:38,80,93.4,0.0,93.4,0.00,
18:16:39,80,93.4,0.0,93.4,0.00,
18:16:40,80,93.4,0.0,93.4,0.00,
18:16:41,80,93.4,0.0,93.4,0.00,
18:16:42,80,93.4,0.0,93.4,0.00,
18:16:43,80,93.4,0.0,93.4,0.00,
18:16:44,80,93.4,0.0,93.4,0.00,
18:16:45,80,93.4,0.0,93.4,0.00,
18:16:46,80,93.4,0.0,93.4,0.00,
18:16:47,80,93.4,0.0,93.4,0.00,
18:16:48,80,93.4,0.0,93.4,0.00,
18:16:49,80,93.4,0.0,93.4,0.00,
18:16:50,80,93.4,0.0,93.4,0.00,
18:16:51,80,91.4,0.0,91.4,0.00,
18:16:52,80,91.4,0.0,91.4,0.00,
18:16:53,80,91.4,0.0,91.4,0.00,
18:16:54,80,91.4,0.0,91.4,0.00,
18:16:55,80,91.4,0.0,91.4,0.00,
18:16:56,80,91.4,0.0,91.4,0.00,
18:16:57,80,91.4,0.0,91.4,0.00,
18:16:58,80,91.4,0.0,91.4,0.00,
18:16:59,80,91.4,0.0,91.4,0.00,
18:17:00,80,91.4,0.0,91.4,0.00,
18:17:01,80,91.4,0.0,91.4,0.00,
18:17:02,80,91.4,0.0,91.4,0.00,
18:17:03,80,91.4,0.0,91.4,0.00,
18:17:04,80,91.4,0.0,91.4,0.00,
18:17:05,80,91.4,0.0,91.4,0.00,
18:17:06,80,91.4,0.0,91.4,0.00,
18:17:07,80,91.4,0.0,91.4,0.00,
18:17:08,80,91.4,0.0,91.4,0.00,
18:17:09,80,91.4,0.0,91.4,0.00,
18:17:10,80,91.4,0.0,91.4,0.00,
18:17:11,80,91.4,0.0,91.4,0.00,
18:17:12,80,91.4,0.0,91.4,0.00,
18:17:13,80,91.4,0.0,91.4,0.00,
18:17:14,80,91.4,0.0,91.4,0.00,
18:17:15,80,91.4,0.0,91.4,0.00,
18:17:16,80,91.4,0.0,91.4,0.00,
18:17:17,80,91.4,0.0,91.4,0.00,
18:17:18,80,91.4,0.0,91.4,0.00,
18:17:19,80,91.4,0.0,91.4,0.00,
18:17:20,80,91.4,0.0,91.4,0.00,
18:17:22,80,91.4,0.0,91.4,0.00,
18:17:23,80,91.4,0.0,91.4,0.00,
18:17:24,80,91.4,0.0,91.4,0.00,
18:17:25,80,91.4,0.0,91.4,0.00,
18:17:26,80,91.4,0.0,91.4,0.00,
18:17:27,80,91.4,0.0,91.4,0.00,
18:17:28,80,91.4,0.0,91.4,0.00,
18:17:29,80,91.4,0.0,91.4,0.00,
18:17:30,80,91.4,0.0,91.4,0.00,
18:17:31,80,91.4,0.0,91.4,0.00,
18:17:32,80,91.4,0.0,91.4,0.00,
18:17:33,80,91.4,0.0,91.4,0.00,
18:17:34,80,91.4,0.0,91.4,0.00,
18:17:35,80,91.4,0.0,91.4,0.00,
18:17:36,80,91.4,0.0,91.4,0.00,
18:17:37,80,91.4,0.0,91.4,0.00,
18:17:38,80,91.4,0.0,91.4,0.00,
18:17:39,80,91.4,0.0,91.4,0.00,
18:17:40,80,91.4,0.0,91.4,0.00,
18:17:41,80,91.4,0.0,91.4,0.00,
18:17:42,80,91.4,0.0,91.4,0.00,
18:17:43,80,91.4,0.0,91.4,0.00,
18:17:44,80,91.4,0.0,91.4,0.00,
18:17:45,80,91.4,0.0,91.4,0.00,
18:17:46,80,91.4,0.0,91.4,0.00,
18:17:47,80,91.4,0.0,91.4,0.00,
18:17:48,80,91.4,0.0,91.4,0.00,
18:17:49,80,91.4,0.0,91.4,0.00,
18:17:50,80,91.4,0.0,91.4,0.00,
18:20:52,80,132.2,-6.1,126.6,0.00,
18:20:53,80,132.2,-6.1,126.6,0.00,
18:20:54,80,132.2,-6.1,126.6,0.00,
18:20:55,80,132.2,-6.1,126.6,0.00,
18:20:56,80,132.2,-6.1,126.6,0.00,
18:20:57,80,132.2,-6.1,126.6,0.00,
18:20:58,80,132.2,-6.1,126.6,0.00,
18:20:59,80,132.2,-6.1,126.6,0.00,
18:21:00,80,132.2,-6.1,126.6,0.00,
18:21:01,80,132.2,-6.1,126.6,0.00,
18:21:02,80,132.2,-6.1,126.6,0.00,
18:21:03,80,132.2,-6.1,126.6,0.00,
18:21:04,80,132.2,-6.1,126.6,0.00,
18:21:05,80,132.2,-6.1,126.6,0.00,
18:21:06,80,132.2,-6.1,126.6,0.00,
18:21:07,80,132.2,-6.1,126.6,0.00,
18:21:09,80,132.2,-6.1,126.6,0.00,
18:21:10,80,132.2,-6.1,126.6,0.00,
18:21:11,80,132.2,-6.1,126.6,0.00,
18:21:12,80,132.2,-6.1,126.6,0.00,
18:21:13,80,132.2,-6.1,126.6,0.00,
18:21:14,80,132.2,-6.1,126.6,0.00,
18:21:15,80,132.2,-6.1,126.6,0.00,
18:21:16,80,132.2,-6.1,126.6,0.00,
18:21:17,80,132.2,-6.1,126.6,0.00,
18:21:18,80,132.2,-6.1,126.6,0.00,
18:21:19,80,132.2,-6.1,126.6,0.00,
18:21:20,80,132.2,-6.1,126.6,0.00,
18:21:21,80,132.2,-6.1,126.6,0.00,
18:21:22,80,132.2,-6.1,126.6,0.00,
18:21:23,80,132.2,-6.1,126.6,0.00,
18:21:24,80,132.2,-6.1,126.6,0.00,
18:21:25,80,132.2,-6.1,126.6,0.00,
18:21:26,80,132.2,-6.1,126.6,0.00,
18:21:27,80,132.2,-6.1,126.6,0.00,
18:21:28,80,132.2,-6.1,126.6,0.00,
18:21:29,80,132.2,-6.1,126.6,0.00,
18:21:30,80,132.2,-6.1,126.6,0.00,
18:21:31,80,132.2,-6.1,126.6,0.00,
18:21:32,80,132.2,-6.1,126.6,0.00,
18:21:33,80,132.2,-6.1,126.6,0.00,
18:21:34,80,132.2,-6.1,126.6,0.00,
18:21:35,80,132.2,-6.1,126.6,0.00,
18:21:36,80,132.2,-6.1,126.6,0.00,
18:21:37,80,132.2,-6.1,126.6,0.00,
18:21:38,80,132.2,-6.1,126.6,0.00,
18:21:39,80,132.2,-6.1,126.6,0.00,
18:21:40,80,132.2,-6.1,126.6,0.00,
18:21:41,80,132.2,-6.1,126.6,0.00,
18:21:42,80,132.2,-6.1,126.6,0.00,
18:21:43,80,132.2,-6.1,126.6,0.00,
18:21:44,80,132.2,-6.1,126.6,0.00,
18:21:45,80,132.2,-6.1,126.6,0.00,
18:21:46,80,132.2,-6.1,126.6,0.00,
18:21:47,80,132.2,-6.1,126.6,0.00,
18:21:48,80,132.2,-6.1,126.6,0.00,
18:21:49,80,132.2,-6.1,126.6,0.00,
18:21:50,80,132.2,-6.1,126.6,0.00,
18:21:51,80,90.3,0.0,90.3,0.00,
18:21:52,80,90.3,0.0,90.3,0.00,
18:21:53,80,90.3,0.0,90.3,0.00,
18:21:54,80,90.3,0.0,90.3,0.00,
18:21:55,80,90.3,0.0,90.3,0.00,
18:21:56,80,90.3,0.0,90.3,0.00,
18:21:57,80,90.3,0.0,90.3,0.00,
18:21:59,80,90.3,0.0,90.3,0.00,
18:22:00,80,90.3,0.0,90.3,0.00,
18:22:01,80,90.3,0.0,90.3,0.00,
18:22:02,80,90.3,0.0,90.3,0.00,
18:22:03,80,90.3,0.0,90.3,0.00,
18:22:04,80,90.3,0.0,90.3,0.00,
18:22:05,80,90.3,0.0,90.3,0.00,
18:22:06,80,90.3,0.0,90.3,0.00,
18:22:07,80,90.3,0.0,90.3,0.00,
18:22:08,80,90.3,0.0,90.3,0.00,
18:22:09,80,90.3,0.0,90.3,0.00,
18:22:10,80,90.3,0.0,90.3,0.00,
18:22:11,80,90.3,0.0,90.3,0.00,
18:22:12,80,90.3,0.0,90.3,0.00,
18:22:13,80,90.3,0.0,90.3,0.00,
18:22:14,80,90.3,0.0,90.3,0.00,
18:22:15,80,90.3,0.0,90.3,0.00,
18:22:16,80,90.3,0.0,90.3,0.00,
18:22:17,80,90.3,0.0,90.3,0.00,
18:22:18,80,90.3,0.0,90.3,0.00,
18:22:19,80,90.3,0.0,90.3,0.00,
18:22:20,80,90.3,0.0,90.3,0.00,
18:22:21,80,90.3,0.0,90.3,0.00,
18:22:22,80,90.3,0.0,90.3,0.00,
18:22:23,80,90.3,0.0,90.3,0.00,
18:22:24,80,90.3,0.0,90.3,0.00,
18:22:25,80,90.3,0.0,90.3,0.00,
18:22:26,80,90.3,0.0,90.3,0.00,
18:22:27,80,90.3,0.0,90.3,0.00,
18:22:28,80,90.3,0.0,90.3,0.00,
18:22:29,80,90.3,0.0,90.3,0.00,
